,Bwd Packet Length Mean,Bwd Packet Length Std,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Min,Bwd IAT Std,Bwd Packets/s,Avg Packet Size,Avg Bwd Segment Size,Subflow Bwd Packets,Label
800099,85.78125,220.24059,11200000,560982.1,320,842648.6,2.4560692,89.679245,85.78125,32,1
800112,85.78125,220.24059,10500000,523345.34,490,789776.3,2.5927715,89.679245,85.78125,32,1
800171,83.181816,217.28574,10500000,553353.0,620,781898.25,2.6608706,89.679245,83.181816,33,1
800173,85.78125,220.24059,10400000,521585.3,274,791357.1,2.5987554,89.679245,85.78125,32,1
800202,85.78125,220.24059,10400000,520922.7,215,791143.25,2.592236,89.679245,85.78125,32,1
800204,85.78125,220.24059,10200000,512453.16,358,781291.7,2.624359,89.679245,85.78125,32,1
800244,85.78125,220.24059,11100000,553511.2,274,844219.6,2.4407537,89.679245,85.78125,32,1
800298,85.78125,220.24059,10800000,538628.9,431,852559.5,2.448236,89.679245,85.78125,32,1
800304,85.78125,220.24059,10600000,531493.9,490,824185.0,2.529226,89.679245,85.78125,32,1
800307,85.78125,220.24059,10600000,482461.1,316,822968.06,2.5324152,86.41818,85.78125,32,1
800308,88.548386,223.315,10500000,581136.94,507,816066.7,2.5109885,95.06,88.548386,31,1
800359,85.78125,220.24059,11100000,528594.1,241,838582.25,2.4634233,88.01852,85.78125,32,1
800360,85.78125,220.24059,11100000,556052.5,418,837601.44,2.4600744,89.679245,85.78125,32,1
800365,88.548386,223.315,11100000,554075.1,372,848949.4,2.3905022,91.40385,88.548386,31,1
800377,85.78125,220.24059,11200000,560824.4,313,890542.25,2.335695,89.679245,85.78125,32,1
800378,85.78125,220.24059,11300000,513004.22,229,888387.2,2.3254888,86.70909,85.78125,32,1
800394,85.78125,220.24059,11000000,548889.6,516,874711.75,2.378697,89.37736,85.78125,32,1
800396,88.548386,223.315,11000000,550213.25,317,840368.4,2.4122982,91.40385,88.548386,31,1
800398,88.548386,223.315,11400000,635024.06,382,856160.5,2.3839338,95.06,88.548386,31,1
800399,83.181816,217.28574,11200000,623859.6,815,819247.5,2.5778546,91.40385,83.181816,33,1
800405,88.548386,223.315,11500000,523461.53,398,856810.25,2.3667567,88.01852,88.548386,31,1
800436,85.78125,220.24059,10400000,520459.2,312,840438.9,2.4541302,89.679245,85.78125,32,1
800444,85.78125,220.24059,10600000,530685.2,490,853909.9,2.4147666,89.679245,85.78125,32,1
800449,83.181816,217.28574,10400000,547094.2,3,829939.2,2.533712,89.679245,83.181816,33,1
800455,85.78125,220.24059,10600000,504445.1,437,806145.25,2.5362062,88.01852,85.78125,32,1
800464,83.181816,217.28574,10500000,554863.0,482,808725.44,2.5861783,89.679245,83.181816,33,1
800467,85.78125,220.24059,11100000,553295.8,329,838954.7,2.4480863,89.679245,85.78125,32,1
800472,85.78125,220.24059,10400000,579151.9,641,800345.6,2.5626335,93.196075,85.78125,32,1
800488,83.181816,217.28574,10400000,549721.06,637,770563.56,2.6980724,89.679245,83.181816,33,1
800490,85.78125,220.24059,10500000,477143.3,619,781102.9,2.6051905,86.41818,85.78125,32,1
800524,85.78125,220.24059,10700000,534634.06,314,807023.3,2.5643957,89.679245,85.78125,32,1
800623,85.78125,220.24059,11200000,558431.75,477,871867.44,2.3978112,89.679245,85.78125,32,1
800625,85.78125,220.24059,11200000,560899.56,491,872495.9,2.3880217,89.679245,85.78125,32,1
800628,85.78125,220.24059,11300000,565848.7,279,881636.8,2.371217,89.679245,85.78125,32,1
800901,85.78125,220.24059,11200000,560056.2,451,876861.06,2.3793151,89.679245,85.78125,32,1
800962,83.181816,217.28574,11200000,589662.0,578,865810.1,2.4545884,89.679245,83.181816,33,1
801026,88.548386,223.315,11200000,510456.0,189,837801.0,2.4242964,88.01852,88.548386,31,1
801031,85.78125,220.24059,11300000,566564.9,367,852494.2,2.409893,89.679245,85.78125,32,1
801051,85.78125,220.24059,10800000,539687.2,482,869033.44,2.3759315,89.679245,85.78125,32,1
801083,88.548386,223.315,10800000,539698.1,482,879907.7,2.302151,91.40385,88.548386,31,1
801090,85.78125,220.24059,10800000,538064.8,515,869175.1,2.3819923,89.679245,85.78125,32,1
801159,0.0,0.0,0,0.0,0,0.0,18518.518,0.0,0.0,1,1
801283,85.78125,220.24059,10900000,547390.0,604,845047.3,2.4231215,89.679245,85.78125,32,1
801285,85.78125,220.24059,10700000,535002.06,259,831363.1,2.4693532,89.679245,85.78125,32,1
801365,85.78125,220.24059,11000000,548020.44,273,849011.4,2.4208846,89.679245,85.78125,32,1
801655,88.548386,223.315,11400000,632483.0,248,874956.0,2.3191202,95.06,88.548386,31,1
801660,85.78125,220.24059,11500000,573574.4,476,864694.56,2.3787746,89.679245,85.78125,32,1
801944,88.548386,223.315,11700000,531769.9,4,891257.94,2.246902,88.01852,88.548386,31,1
801950,85.78125,220.24059,11600000,528821.4,311,885931.56,2.319935,86.41818,85.78125,32,1
801974,85.78125,220.24059,11700000,557985.7,391,906040.4,2.2623785,88.01852,85.78125,32,1
801988,85.78125,220.24059,11700000,583053.5,637,903057.75,2.2735763,89.679245,85.78125,32,1
801989,83.181816,217.28574,11700000,614028.56,226,893999.9,2.3410542,89.679245,83.181816,33,1
802020,85.78125,220.24059,11100000,557212.6,273,874842.9,2.3471901,89.679245,85.78125,32,1
802025,85.78125,220.24059,11200000,557843.75,436,876914.6,2.3467393,89.679245,85.78125,32,1
802029,88.548386,223.315,11300000,627606.5,312,897179.9,2.2515135,95.06,88.548386,31,1
802050,88.548386,223.315,11500000,573727.75,400,902130.06,2.2353964,91.40385,88.548386,31,1
802051,88.548386,223.315,11300000,515125.53,273,892886.56,2.2579324,88.01852,88.548386,31,1
802167,85.78125,220.24059,11400000,473817.16,428,863690.9,2.3609426,83.38596,85.78125,32,1
802175,85.78125,220.24059,11800000,589790.3,257,907191.44,2.280269,89.679245,85.78125,32,1
802207,83.181816,217.28574,11600000,611587.1,276,867340.0,2.4297168,89.679245,83.181816,33,1
802223,85.78125,220.24059,11600000,581613.9,313,881748.44,2.353784,89.679245,85.78125,32,1
802244,85.78125,220.24059,11500000,573197.9,326,882522.56,2.3476121,89.679245,85.78125,32,1
802321,85.78125,220.24059,10900000,542510.4,373,867659.3,2.3881712,89.679245,85.78125,32,1
802324,85.78125,220.24059,11100000,552572.1,415,879305.06,2.3531258,89.679245,85.78125,32,1
802332,85.78125,220.24059,11700000,584644.1,459,918989.44,2.244596,89.679245,85.78125,32,1
802349,85.78125,220.24059,10800000,538526.4,483,823280.6,2.5173557,89.679245,85.78125,32,1
802350,85.78125,220.24059,11000000,547846.0,274,835956.5,2.4789376,89.679245,85.78125,32,1
802371,85.78125,220.24059,11700000,586024.25,495,927942.25,2.2332544,89.679245,85.78125,32,1
802376,85.78125,220.24059,10900000,545842.25,487,845182.0,2.443659,89.679245,85.78125,32,1
802477,85.78125,220.24059,11100000,553947.2,330,824693.25,2.5029652,89.679245,85.78125,32,1
802562,85.78125,220.24059,11200000,559394.2,273,893217.3,2.3259976,89.679245,85.78125,32,1
802573,85.78125,220.24059,11200000,558302.56,504,891522.4,2.3298805,89.679245,85.78125,32,1
802632,0.0,0.0,0,0.0,0,0.0,14285.714,0.0,0.0,1,1
802739,85.78125,220.24059,11300000,565888.3,375,870749.0,2.385225,89.679245,85.78125,32,1
802751,85.78125,220.24059,11100000,557419.56,370,850515.4,2.4410374,89.679245,85.78125,32,1
802752,88.548386,223.315,11300000,629574.75,370,870098.94,2.3319948,95.06,88.548386,31,1
802805,88.548386,223.315,11000000,613850.7,210,872746.8,2.3124301,95.06,88.548386,31,1
802807,85.78125,220.24059,11000000,525401.1,272,864003.25,2.387826,88.01852,85.78125,32,1
802855,85.78125,220.24059,10700000,537112.4,505,818631.6,2.538883,89.679245,85.78125,32,1
802868,85.78125,220.24059,11800000,590690.1,399,899110.0,2.3161898,89.679245,85.78125,32,1
802873,88.548386,223.315,10400000,576503.56,624,816296.56,2.4810884,95.06,88.548386,31,1
802918,85.78125,220.24059,10700000,534158.5,357,832149.56,2.4989977,89.679245,85.78125,32,1
802944,85.78125,220.24059,10500000,523451.94,404,805420.1,2.5424638,89.98113,85.78125,32,1
802999,85.78125,220.24059,10600000,529497.8,192,821786.7,2.5064106,89.679245,85.78125,32,1
803045,85.78125,220.24059,11000000,498140.12,410,848784.1,2.435374,86.41818,85.78125,32,1
803046,83.181816,217.28574,11000000,577807.8,229,832838.7,2.5073898,89.679245,83.181816,33,1
803252,88.548386,223.315,10800000,601409.7,217,839239.6,2.4359362,95.06,88.548386,31,1
803253,88.548386,223.315,10800000,542329.3,413,838225.5,2.4316149,91.40385,88.548386,31,1
803330,85.78125,220.24059,11000000,548155.56,206,846714.5,2.4505184,89.679245,85.78125,32,1
803362,85.78125,220.24059,10800000,540451.4,273,839394.8,2.4830635,89.679245,85.78125,32,1
803363,0.0,0.0,0,0.0,0,0.0,15873.016,0.0,0.0,1,1
803367,85.78125,220.24059,10300000,516620.6,246,825863.2,2.5266511,89.679245,85.78125,32,1
803380,85.78125,220.24059,10400000,518692.9,585,823891.2,2.5182729,89.679245,85.78125,32,1
803388,85.78125,220.24059,10200000,508095.9,518,816742.8,2.5578425,89.679245,85.78125,32,1
803477,83.181816,217.28574,10600000,557482.0,630,792899.6,2.6792219,89.679245,83.181816,33,1
803482,85.78125,220.24059,10600000,505309.66,4,802904.8,2.5937035,88.01852,85.78125,32,1
803484,85.78125,220.24059,10700000,537368.6,523,816995.75,2.565378,89.679245,85.78125,32,1
803486,0.0,0.0,0,0.0,0,0.0,9803.922,0.0,0.0,1,1
803494,85.78125,220.24059,10000000,500725.75,489,828007.06,2.5000951,89.679245,85.78125,32,1
803497,85.78125,220.24059,9939422,496971.1,223,828360.5,2.5150433,89.679245,85.78125,32,1
803514,85.78125,220.24059,9945390,452063.2,335,743624.75,2.764163,86.41818,85.78125,32,1
803516,85.78125,220.24059,9881694,494084.7,420,745634.0,2.7806895,89.98113,85.78125,32,1
803520,85.78125,220.24059,9453410,472670.5,343,727098.9,2.8154995,89.679245,85.78125,32,1
803528,85.78125,220.24059,10100000,505135.9,391,774051.7,2.6705039,89.679245,85.78125,32,1
803533,85.78125,220.24059,10300000,517364.6,412,817850.06,2.5186934,89.679245,85.78125,32,1
803562,83.181816,217.28574,9907316,521437.7,674,754128.75,2.7840242,89.679245,83.181816,33,1
803587,85.78125,220.24059,9907843,471802.06,508,762742.2,2.700102,88.01852,85.78125,32,1
803588,85.78125,220.24059,9891722,494586.1,541,762972.2,2.7035031,89.98113,85.78125,32,1
803614,85.78125,220.24059,9838498,491924.9,320,759480.1,2.7038116,89.679245,85.78125,32,1
803622,85.78125,220.24059,10000000,500093.3,354,772821.2,2.666517,89.679245,85.78125,32,1
803625,0.0,0.0,0,0.0,0,0.0,26315.79,0.0,0.0,1,1
803631,0.0,0.0,0,0.0,0,0.0,9615.385,0.0,0.0,1,1
803649,85.78125,220.24059,9373081,468654.06,451,769899.2,2.6906006,89.679245,85.78125,32,1
803662,85.78125,220.24059,9386682,469334.1,498,768614.56,2.6897292,89.679245,85.78125,32,1
803669,85.78125,220.24059,9736166,486808.3,215,742277.3,2.7500222,89.679245,85.78125,32,1
803672,85.78125,220.24059,9737490,486874.5,331,742423.56,2.7497776,89.679245,85.78125,32,1
803706,85.78125,220.24059,9398617,469930.84,318,756211.9,2.7155676,89.679245,85.78125,32,1
803726,85.78125,220.24059,9874593,493729.66,510,753389.7,2.703598,89.679245,85.78125,32,1
803785,85.78125,220.24059,9843084,492154.2,326,754084.44,2.710963,89.679245,85.78125,32,1
803787,85.78125,220.24059,9643625,482181.25,599,742570.75,2.757301,89.679245,85.78125,32,1
803877,88.548386,223.315,9559071,531059.5,313,751483.75,2.6756353,95.06,88.548386,31,1
803896,85.78125,220.24059,9797489,445340.4,512,755027.75,2.7088046,86.70909,85.78125,32,1
803935,83.181816,217.28574,10200000,534370.9,275,746033.5,2.790254,89.679245,83.181816,33,1
803936,88.548386,223.315,10100000,563397.75,273,765634.1,2.6246753,95.06,88.548386,31,1
803943,83.181816,217.28574,9848443,518339.1,354,741683.6,2.8037298,89.679245,83.181816,33,1
803950,85.78125,220.24059,9812081,490604.06,625,750591.3,2.7272282,89.679245,85.78125,32,1
803952,85.78125,220.24059,10600000,528220.44,258,818940.3,2.535229,89.679245,85.78125,32,1
803959,0.0,0.0,0,0.0,0,0.0,43478.26,0.0,0.0,1,1
803961,85.78125,220.24059,9914996,495749.8,521,761999.1,2.6908581,89.679245,85.78125,32,1
803966,85.78125,220.24059,9963520,452887.28,239,763831.7,2.678455,86.41818,85.78125,32,1
803970,83.181816,217.28574,10000000,435132.97,330,753767.1,2.7533202,83.38596,83.181816,33,1
803989,85.78125,220.24059,10400000,520479.66,431,790695.56,2.6114848,89.679245,85.78125,32,1
803992,85.78125,220.24059,9662281,483114.06,242,750573.94,2.7351034,89.679245,85.78125,32,1
804002,85.78125,220.24059,9392224,521790.22,647,779450.1,2.679063,93.196075,85.78125,32,1
804058,85.78125,220.24059,9414654,470732.7,508,778040.44,2.6748517,89.679245,85.78125,32,1
804113,88.548386,223.315,9784739,543596.6,554,760242.8,2.6436665,95.06,88.548386,31,1
804168,83.181816,217.28574,9814418,545245.44,407,742195.9,2.8015146,91.40385,83.181816,33,1
804169,85.78125,220.24059,9830594,546144.1,590,750920.4,2.717873,93.196075,85.78125,32,1
804311,88.548386,223.315,9885271,549181.75,509,773412.3,2.6088116,95.06,88.548386,31,1
804330,85.78125,220.24059,10300000,489600.72,411,795644.44,2.604774,88.01852,85.78125,32,1
804332,88.548386,223.315,10200000,509475.34,313,805806.3,2.543743,91.40385,88.548386,31,1
804345,0.0,0.0,0,0.0,0,0.0,23809.523,0.0,0.0,1,1
804348,85.78125,220.24059,9748969,487448.44,277,752405.94,2.7098012,89.679245,85.78125,32,1
804352,83.181816,217.28574,10500000,585013.25,273,773537.44,2.7359567,91.40385,83.181816,33,1
804366,88.548386,223.315,9890993,549499.6,502,778967.9,2.5910425,95.06,88.548386,31,1
804373,85.78125,220.24059,9945313,497265.66,511,812666.25,2.5535877,89.679245,85.78125,32,1
804421,88.548386,223.315,10200000,510257.56,474,786493.06,2.545753,91.40385,88.548386,31,1
804531,85.78125,220.24059,10100000,480399.72,369,770762.7,2.653895,88.01852,85.78125,32,1
804535,85.78125,220.24059,10200000,508307.5,691,778093.75,2.6351268,89.679245,85.78125,32,1
804653,85.78125,220.24059,10000000,502350.2,491,773542.0,2.6504457,89.679245,85.78125,32,1
804664,85.78125,220.24059,10200000,509147.56,676,783821.44,2.6226864,89.98113,85.78125,32,1
804669,85.78125,220.24059,10200000,510957.44,584,785305.2,2.6135936,89.679245,85.78125,32,1
804704,85.78125,220.24059,9630739,481536.94,486,754161.1,2.729703,89.679245,85.78125,32,1
804705,85.78125,220.24059,9570348,435015.8,342,712475.1,2.878644,86.41818,85.78125,32,1
804789,85.78125,220.24059,9405770,470288.5,321,754081.75,2.7440534,89.679245,85.78125,32,1
804886,85.78125,220.24059,9789010,444955.0,500,777830.94,2.6571307,86.41818,85.78125,32,1
804891,0.0,0.0,0,0.0,0,0.0,23255.814,0.0,0.0,1,1
804918,83.181816,217.28574,9790928,515312.0,359,746751.56,2.8025239,89.679245,83.181816,33,1
804956,85.78125,220.24059,9691322,484566.1,257,756131.8,2.7414086,89.679245,85.78125,32,1
804958,85.78125,220.24059,9888073,494403.66,401,765130.1,2.6954808,89.679245,85.78125,32,1
805074,85.78125,220.24059,10200000,508046.25,347,752807.8,2.7399318,89.37736,85.78125,32,1
805115,85.78125,220.24059,10300000,517010.4,605,756252.0,2.7299001,89.679245,85.78125,32,1
805143,85.78125,220.24059,10300000,517136.2,494,758712.56,2.7321033,89.679245,85.78125,32,1
805145,85.78125,220.24059,10200000,508570.44,632,744621.1,2.772801,89.679245,85.78125,32,1
805222,88.548386,223.315,9406000,522555.56,573,776634.4,2.619277,95.06,88.548386,31,1
805301,85.78125,220.24059,9216585,460829.25,351,736298.3,2.8335352,89.679245,85.78125,32,1
805348,85.78125,220.24059,9283694,464184.7,542,723871.94,2.8513696,89.98113,85.78125,32,1
805350,85.78125,220.24059,9263972,441141.53,272,714813.5,2.8379335,88.01852,85.78125,32,1
805398,88.548386,223.315,9176816,509823.12,218,722237.94,2.772047,95.06,88.548386,31,1
805420,88.548386,223.315,9218957,512164.28,414,728186.9,2.762595,95.06,88.548386,31,1
805548,88.548386,223.315,9777773,543209.6,314,735277.2,2.7408886,95.06,88.548386,31,1
805565,88.548386,223.315,9766831,542601.75,622,728537.94,2.772383,95.06,88.548386,31,1
805590,0.0,0.0,0,0.0,0,0.0,6369.427,0.0,0.0,1,1
805593,83.181816,217.28574,10200000,535877.56,210,734790.3,2.8491244,89.679245,83.181816,33,1
805601,88.548386,223.315,10100000,506175.5,412,755637.3,2.6919599,91.40385,88.548386,31,1
805621,88.548386,223.315,9766762,542597.9,327,736866.6,2.7286224,95.06,88.548386,31,1
805635,85.78125,220.24059,10500000,523945.9,631,779391.6,2.6567514,89.679245,85.78125,32,1
805641,85.78125,220.24059,9628800,481440.0,273,731058.4,2.809448,89.679245,85.78125,32,1
805645,85.78125,220.24059,8798386,418970.75,378,708335.75,2.9198172,88.01852,85.78125,32,1
805657,88.548386,223.315,8681927,434096.34,372,713065.25,2.856756,91.40385,88.548386,31,1
805659,85.78125,220.24059,8803545,400161.12,345,704352.4,2.9199595,86.41818,85.78125,32,1
805673,85.78125,220.24059,9084113,454205.66,501,689653.06,3.0096414,89.679245,85.78125,32,1
805676,85.78125,220.24059,9119876,455993.8,406,685506.94,2.998019,89.679245,85.78125,32,1
805680,88.548386,223.315,9232005,512889.16,273,713236.7,2.8601243,95.06,88.548386,31,1
805688,83.181816,217.28574,9854980,469284.75,411,737246.6,2.8461108,86.41818,83.181816,33,1
805690,85.78125,220.24059,9800932,466711.06,406,749499.5,2.7724211,88.01852,85.78125,32,1
805753,0.0,0.0,361,361.0,361,0.0,0.0,0.0,0.0,0,1
805754,85.78125,220.24059,10400000,519160.4,312,763116.0,2.75034,89.679245,85.78125,32,1
805774,85.78125,220.24059,9970184,498509.2,365,756154.56,2.7233548,89.679245,85.78125,32,1
805779,83.181816,217.28574,9738411,423409.2,355,751301.56,2.8127491,83.38596,83.181816,33,1
805824,85.78125,220.24059,9706915,485345.75,555,760632.4,2.73697,89.679245,85.78125,32,1
805827,88.548386,223.315,9605443,533635.75,577,759583.1,2.6755838,95.06,88.548386,31,1
805829,0.0,0.0,0,0.0,0,0.0,8333.333,0.0,0.0,1,1
806230,85.78125,220.24059,9832095,491604.75,333,753887.9,2.774278,89.679245,85.78125,32,1
806270,85.78125,220.24059,9942212,497110.6,484,764287.06,2.7426963,89.679245,85.78125,32,1
806328,85.78125,220.24059,9827353,491367.66,407,763914.2,2.7612646,89.679245,85.78125,32,1
806344,85.78125,220.24059,9840340,492017.0,420,764724.06,2.7557714,89.679245,85.78125,32,1
806354,88.548386,223.315,9811057,545058.75,237,762633.8,2.677628,95.06,88.548386,31,1
806404,85.78125,220.24059,9631722,458653.44,460,696880.4,2.929917,88.01852,85.78125,32,1
806430,85.78125,220.24059,10100000,505370.0,547,738075.5,2.8129451,89.679245,85.78125,32,1
806463,83.181816,217.28574,9416352,523130.66,802,723630.0,2.8917458,91.40385,83.181816,33,1
806481,88.548386,223.315,9477755,526541.94,462,745163.9,2.69814,95.06,88.548386,31,1
806482,88.548386,223.315,9476750,473837.5,3,745120.1,2.6986158,91.40385,88.548386,31,1
806613,0.0,0.0,0,0.0,0,0.0,25000.0,0.0,0.0,1,1
806728,88.548386,223.315,8526672,473704.0,345,668664.8,3.0247824,95.06,88.548386,31,1
806870,85.78125,220.24059,9233614,461680.7,503,709987.25,2.9198453,89.679245,85.78125,32,1
806899,85.78125,220.24059,9389732,447130.1,234,710622.2,2.9134998,88.01852,85.78125,32,1
806927,83.181816,217.28574,9353377,492283.0,449,701073.44,3.016986,89.679245,83.181816,33,1
806928,85.78125,220.24059,9553417,477670.84,336,722489.56,2.8728862,89.679245,85.78125,32,1
806963,85.78125,220.24059,9902491,495124.56,642,726569.44,2.8591785,89.679245,85.78125,32,1
806972,85.78125,220.24059,9905336,495266.8,519,731010.44,2.824072,89.679245,85.78125,32,1
806990,85.78125,220.24059,9895816,494790.8,419,735858.5,2.8086805,89.98113,85.78125,32,1
806997,85.78125,220.24059,9852863,492643.16,258,733468.2,2.822323,89.679245,85.78125,32,1
806999,83.181816,217.28574,9901809,521147.84,673,725510.75,2.896243,89.679245,83.181816,33,1
807000,0.0,0.0,0,0.0,0,0.0,31250.0,0.0,0.0,1,1
807013,85.78125,220.24059,9026272,451313.6,514,729778.06,2.8472512,89.679245,85.78125,32,1
