Bwd Packet Length Mean,Bwd Packet Length Std,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Min,Bwd IAT Std,Bwd Packets/s,Avg Packet Size,Avg Bwd Segment Size,Subflow Bwd Packets,Label
12.533334,14.54975,5954947,744368.4,2,1206227.2,1.7370114,12.833333,12.533334,15,1
12.533334,14.54975,6491063,811382.9,3,1280257.8,1.6169426,12.875,12.533334,15,1
12.533334,14.54975,6858627,857328.4,3,1413686.1,1.481255,12.625,12.533334,15,1
0,0,270,270,270,0,3703.7036,9.333333,0,1,1
12.533334,14.54975,6388802,798600.25,211,1281126.1,1.6332731,12.291667,12.533334,15,1
6,0,0,0,0,0,6211.18,5,6,1,5
6,0,0,0,0,0,10752.688,3,6,1,5
0,0,5582796,2791398,901,0,0.17912172,0,0,1,6
0,0,0,0,0,0,16666.666,0,0,1,1
12.533334,14.54975,5972498,746562.25,249,1267675.4,1.6541567,12.083333,12.533334,15,1
0,0,213,213,213,0,4694.8354,9.333333,0,1,1
6,0,996637,498318.5,497436,1308.8546,3.0080948,3,6,3,1
88.548386,223.315,9951941,552885.6,474,812680.06,2.4787433,95.06,88.548386,31,1
85.78125,220.24059,10100000,502826.56,512,800169.3,2.5849943,89.679245,85.78125,32,1
0,0,251,251,251,0,3984.0637,9.333333,0,1,1
88.548386,223.315,10500000,580804.6,362,821392.1,2.4956253,95.06,88.548386,31,1
12.533334,14.54975,6461345,807668.1,3,1362542.4,1.5352262,12.125,12.533334,15,1
0,0,6052274,2017424.6,339,0,0,7.5,0,0,3
0,0,267,267,267,0,3745.3184,9.333333,0,1,1
6,0,0,0,0,0,47619.047,9,6,1,0
541.1429,661.71783,449601,74933.5,961,81222.06,13.115319,297.42856,541.1429,7,0
85.78125,220.24059,11300000,563354.06,311,853922.56,2.4135332,89.679245,85.78125,32,1
0,0,0,0,0,0,19230.77,0,0,1,2
0,0,5804275,2902137.5,893,0,0.17228681,0,0,1,2
12.533334,14.54975,5732993,716624.1,259,1237017.4,1.6900468,12.291667,12.533334,15,1
1932.5,2181.0083,20986,10493,971,84472.586,27.982073,1329.2222,1932.5,6,4
12.533334,14.54975,6105222,763152.75,3,1244865.6,1.678803,12.25,12.533334,15,1
12.533334,14.54975,5852542,731567.75,198,1237465.2,1.6803044,12,12.533334,15,1
6,0,1013378,506689,500017,9336.638,2.9590702,3,6,3,1
135,0,0,0,0,0,20.008404,113.5,135,1,0
85.78125,220.24059,9743667,487183.34,536,767888.75,2.6660757,89.679245,85.78125,32,1
85.78125,220.24059,10900000,543006.7,379,869567.9,2.4036372,89.679245,85.78125,32,1
12.533334,14.54975,5903840,737980,49,1287840,1.6417882,12.083333,12.533334,15,1
12.533334,14.54975,5504023,688002.9,48,1180250.4,1.7865738,12.458333,12.533334,15,1
2900.25,4128.3193,100000000,14300000,1,774852.56,0.03944608,971.9167,2900.25,4,3
2319,3170.4038,84100000,16800000,2,65291.69,0.059368238,1087,2319,5,4
12.533334,14.54975,5984084,748010.5,49,1228738.9,1.6859064,12.375,12.533334,15,1
12.533334,14.54975,6388550,798568.75,167,1289275,1.6075913,12.333333,12.533334,15,1
88.548386,223.315,9593114,479655.7,629,753717.25,2.6969564,91.40385,88.548386,31,1
1656.4286,2120.7322,83700000,16700000,1,34200000,0.08352087,915.7692,1656.4286,7,4
12.533334,14.54975,5415694,676961.75,49,1215703.1,1.7289922,12.083333,12.533334,15,1
98,0,3,3,3,0,39.01069,84.25,98,2,0
0,0,233,233,233,0,4291.8457,9.333333,0,1,1
12.533334,14.54975,5517125,689640.6,226,1222828.1,1.7143817,12.458333,12.533334,15,1
6,0,0,0,0,0,1270.6481,3,6,1,5
12.533334,14.54975,6565059,820632.4,250,1272623.2,1.6277676,12.5,12.533334,15,1
0,0,219,219,219,0,4566.21,9.333333,0,1,1
693.9808,362.48438,34200000,169466.23,704,450616.62,3.0378847,378.11075,693.9808,104,2
0,0,238,238,238,0,4201.6807,9.333333,0,1,1
0,0,1091,545.5,48,0,916.5903,0,0,1,5
20.5,28.991379,11696,3898.6667,635,0,170.99863,6.8333335,20.5,2,5
0,0,201,201,201,0,4975.1245,9.333333,0,1,1
6,0,55300000,55300000,55300000,0,0.036192555,3,6,2,5
85.78125,220.24059,9908964,495448.2,345,786264.56,2.6200705,89.679245,85.78125,32,1
0,0,272,272,272,0,3676.4707,9.333333,0,1,1
186.5,393.11868,489553,54394.777,3,67346.99,12.256079,140.9375,186.5,6,0
182.63637,362.89676,2475285,206273.75,389,689490.06,4.4439325,130.70833,182.63637,11,1
83.181816,217.28574,11200000,589662,578,865810.1,2.4545884,89.679245,83.181816,33,1
0,0,0,0,0,0,26315.79,0,0,1,1
6,0,0,0,0,0,1223.9902,3,6,1,5
85.78125,220.24059,11100000,555273.44,494,845438.9,2.4536629,89.679245,85.78125,32,1
0,0,5461069,2730534.5,873,0,0.18311433,0,0,1,2
44.666668,72.23111,73735,24578.334,41,50390.55,40.68624,48.714287,44.666668,3,1
36.25,61.96975,202783,50695.75,30,115529.664,19.72552,39.77778,36.25,4,1
1656.4286,2118.2273,85400000,14200000,1,54271.824,0.081793785,854.3571,1656.4286,7,4
0,0,237,237,237,0,4219.409,9.333333,0,1,1
0,0,822,411,49,0,1216.545,0,0,1,5
1932.5,2362.7815,98700000,14100000,4,19566.588,0.060751937,853.5,1932.5,6,4
0,0,238,238,238,0,4201.6807,9.333333,0,1,1
0,0,221,221,221,0,4524.8867,9.333333,0,1,1
6,0,38000000,38000000,38000000,0,0.052596692,3,6,2,5
0,0,5616870,2808435,866,0,0.1780351,0,0,1,6
85.78125,220.24059,11300000,564576.56,602,881537.4,2.3341506,89.679245,85.78125,32,1
0,0,966,966,966,0,1798.5612,0,0,2,1
1932.5,2181.0083,338060,169030,935,151090.83,17.713171,1290.3334,1932.5,6,5
12.533334,14.54975,5982602,747825.25,47,1199175.5,1.7466033,12.166667,12.533334,15,1
0,0,910,455,49,0,1098.9011,0,0,1,5
12.533334,14.54975,5652125,706515.6,222,1234609.8,1.7125055,12.333333,12.533334,15,1
0,0,1140,570,280,0,877.193,0,0,1,5
2,0,649,649,649,0,1540.832,4,2,1,5
1932.5,2181.0083,100000000,25100000,1012,76161.03,0.05967851,1088,1932.5,6,4
85.78125,220.24059,10800000,537774.4,349,831745.75,2.5095422,89.679245,85.78125,32,1
83.181816,217.28574,9769470,465212.84,3,739613.5,2.823924,86.41818,83.181816,33,1
12.533334,14.54975,6258604,782325.5,3,1232238.9,1.704882,12.416667,12.533334,15,1
6,0,1014077,507038.5,503163,5619.3774,2.95732,3,6,3,1
44.666668,72.23111,97361,32453.666,20,67117.164,30.81316,49.142857,44.666668,3,1
0,0,816,408,281,0,1225.4902,0,0,1,5
20.5,28.991379,9999,3333,737,0,200.02,6.8333335,20.5,2,5
83.181816,217.28574,10200000,463222.97,47,783013,2.6627042,84.875,83.181816,33,1
0,0,225,225,225,0,4444.4443,9.333333,0,1,1
1932.5,2989.5588,98900000,24700000,1021,44200000,0.060578875,1086.8182,1932.5,6,4
85.78125,220.24059,11200000,511282.62,485,869034.4,2.3648508,86.41818,85.78125,32,1
6,0,0,0,0,0,11363.637,3,6,1,5
0,0,0,0,0,0,7812.5,0,0,1,1
88.548386,223.315,10700000,593889,638,810477.2,2.5157337,95.06,88.548386,31,1
0,0,271,271,271,0,3690.0369,9.333333,0,1,1
0,0,5242584,2621292,889,0,0.19074564,0,0,1,2
0,0,5452764,2726382,880,0,0.18339323,0,0,1,2
83.181816,217.28574,10900000,572047.5,244,820525.75,2.5492923,89.679245,83.181816,33,1
36.25,61.96975,380099,95024.75,69,217646.53,10.523574,39.666668,36.25,4,1
0,0,0,0,0,0,15151.516,0,0,1,1
0,0,5945704,2972852,648,0,0.16818866,0,0,1,6
12.533334,14.54975,6094743,761842.9,3,1276343.6,1.6514533,12.333333,12.533334,15,1
85.78125,220.24059,10100000,458982.2,402,763563.06,2.771097,86.41818,85.78125,32,1
0,0,207,207,207,0,4830.918,9.333333,0,1,1
0,0,6924806,2308268.8,2,0,0,7.5,0,0,3
1932.5,2181.0083,99400000,16600000,1,12573.966,0.06034597,915.7692,1932.5,6,4
12.533334,14.54975,6517711,814713.9,192,1346062.5,1.5751172,12.416667,12.533334,15,1
6,0,1010186,505093,503263,2624.7803,2.968228,3,6,3,1
0,0,1302,651,49,0,768.04913,0,0,1,5
12.533334,14.54975,5604539,700567.4,127,1263192.2,1.6636173,12.083333,12.533334,15,1
1656.4286,2120.7322,98700000,24700000,986,40300000,0.070919976,997.0833,1656.4286,7,4
0,0,3291061,1097020.4,325,0,0,7.5,0,0,3
6,0,0,0,0,0,500000,3,6,1,5
282.6,456.50388,57871,11574.2,20,2497206,0.9963972,192.36363,282.6,5,5
0,0,252,252,252,0,3968.254,9.333333,0,1,1
6,0,1028974,514487,513335,1745.8467,2.9141774,3,6,3,1
83.181816,217.28574,11600000,582346.4,582,878124.06,2.3699157,88.01852,83.181816,33,1
85.78125,220.24059,11500000,575747.94,389,875839.44,2.347253,89.679245,85.78125,32,1
12.533334,14.54975,6804405,850550.6,4,1349734,1.53906,12.75,12.533334,15,1
0,0,5087312,2543656,896,0,0.19656746,0,0,1,2
85.78125,220.24059,9777753,488887.66,375,748636.94,2.7292671,89.679245,85.78125,32,1
12.533334,14.54975,6108049,763506.1,242,1195038.5,1.720919,12.083333,12.533334,15,1
0,0,229,229,229,0,4366.812,9.333333,0,1,1
12.533334,14.54975,6456019,807002.4,1,1288810.1,1.6307966,12.041667,12.533334,15,1
12.533334,14.54975,5590308,698788.5,222,1194156.1,1.7598324,12.208333,12.533334,15,1
88.548386,223.315,8678928,482162.66,500,688555.44,2.9529293,95.06,88.548386,31,1
0,0,0,0,0,0,10309.278,0,0,1,1
12.533334,14.54975,5854790,731848.75,3,1263416.9,1.6573218,12.25,12.533334,15,1
6,0,36800000,36800000,36800000,0,0.05438892,3,6,2,5
44.666668,72.23111,62757,20919,18,41314.13,47.803432,48.714287,44.666668,3,1
1656.4286,1757.579,100000000,12500000,1,335813.12,0.06976438,815.9375,1656.4286,7,4
12.533334,14.54975,6860383,857547.9,3,1372695.2,1.47775,12.666667,12.533334,15,1
0,0,701,350.5,3,0,1426.5336,0,0,1,5
0,0,258,258,258,0,3875.969,9.333333,0,1,1
0,0,5615093,2807546.5,895,0,0.17809144,0,0,1,2
0,0,5303506,2651753,727,0,0.18855451,0,0,1,2
0,0,812,406,242,0,1231.5271,0,0,1,5
0,0,5891104,2945552,672,0,0.16974747,0,0,1,2
12.533334,14.54975,5869971,733746.4,1,1222015.4,1.7115449,12.375,12.533334,15,1
20.5,28.991379,10005,3335,685,0,199.90005,6.8333335,20.5,2,5
0,0,0,0,0,0,8547.009,0,0,1,1
1656.4286,1757.579,98300000,14000000,0,11012.552,0.07118407,794.6,1656.4286,7,4
0,0,257,257,257,0,3891.0505,9.333333,0,1,1
0,0,0,0,0,0,8000,0,0,1,1
12.533334,14.54975,6239907,779988.4,3,1215645,1.7369474,12.083333,12.533334,15,1
12.533334,14.54975,6445783,805722.9,3,1329472,1.5778588,12.541667,12.533334,15,1
44.666668,72.23111,73267,24422.334,88,49668.594,40.94613,167,44.666668,3,1
1932.5,1977.8129,82500000,11800000,1,36180.848,0.07261873,855.7857,1932.5,6,4
6,0,1043660,521830,512427,13565.137,2.873035,3,6,3,1
85.78125,220.24059,11300000,562846.5,481,847328.25,2.440178,89.98113,85.78125,32,1
0,0,5236053,2618026.5,884,0,0.19098355,0,0,1,2
85.78125,220.24059,10300000,516041.5,269,757346.06,2.7276337,89.679245,85.78125,32,1
0,0,222,222,222,0,4504.5044,9.333333,0,1,1
12.533334,14.54975,6230285,778785.6,235,1229177.2,1.7122316,12.25,12.533334,15,1
85.78125,220.24059,11200000,558431.75,477,871867.44,2.3978112,89.679245,85.78125,32,1
0,0,5711298,2855649,892,0,0.17509155,0,0,1,2
12.533334,14.54975,5726682,715835.25,3,1291801,1.630511,12.291667,12.533334,15,1
0,0,5777163,2888581.5,901,0,0.17309535,0,0,1,2
6,0,996613,498306.5,497402,1342.7958,3.0086288,3,6,3,1
0,0,5575180,2787590,910,0,0.17936641,0,0,1,6
6,0,996666,498333,497455,1167.4333,3.0085533,3,6,3,1
6,0,996609,498304.5,497409,1243.0938,3.007953,3,6,3,1
2,0,650,650,650,0,1538.4615,4,2,1,5
1932.5,2537.82,83400000,16700000,1,56905.152,0.071874276,992.0833,1932.5,6,4
627,1085.9958,5007460,1251865,4,2996.7185,0.59910613,302.25,627,3,6
85.78125,220.24059,10800000,539817.4,316,826509.44,2.4869545,89.679245,85.78125,32,1
85.78125,220.24059,10300000,467685.38,330,757292.6,2.7374587,86.41818,85.78125,32,1
0,0,343,343,343,0,2915.452,9.333333,0,1,1
85.78125,220.24059,10600000,529299.4,534,790713,2.6168976,89.679245,85.78125,32,1
12.533334,14.54975,5318728,664841,221,1146785.4,1.8183657,12.25,12.533334,15,1
630.3333,677.21716,410892,58698.855,28662,57507.19,14.602377,297.42856,630.3333,6,0
12.533334,14.54975,5850294,731286.75,4,1171323.5,1.7898465,12.666667,12.533334,15,1
0,0,39100000,39100000,39100000,0,0,0,0,0,4
44.666668,72.23111,66444,22148,229,44590.86,45.150803,48.714287,44.666668,3,1
1449.375,1729.3801,99200000,16500000,4,37400000,0.080575354,813.93335,1449.375,8,4
0,0,310,310,310,0,3225.8064,9.333333,0,1,1
2900.25,3345.637,37379,18689.5,75,21313.588,104.055565,1661,2900.25,4,3
2,0,627,627,627,0,1594.8964,4,2,1,5
2898.75,5797.5,98500000,16400000,1,1039.1517,0.040604252,1086.909,2898.75,4,4
12.533334,14.54975,6449207,806150.9,3,1342514.2,1.5596682,12,12.533334,15,1
0,0,5262223,2631111.5,693,0,0.19003375,0,0,1,6
85.78125,220.24059,11300000,564465.8,326,861715.7,2.388493,89.98113,85.78125,32,1
12.533334,14.54975,6441504,805188,3,1385997.4,1.5104666,12.375,12.533334,15,1
9.135135,20.108265,100953,3882.8076,48,15030.224,366.50717,1148.6094,9.135135,37,1
95,0,0,0,0,0,3.3250983,92.5,95,1,0
85.78125,220.24059,11600000,579029.44,585,886717.7,2.342858,89.679245,85.78125,32,1
85.78125,220.24059,10000000,500500.1,468,762826.94,2.7060447,89.679245,85.78125,32,1
6,0,0,0,0,0,17241.379,9,6,1,1
6,0,1028950,514475,513318,1823.6284,2.9143813,3,6,3,1
20.5,28.991379,10243,3414.3333,724,0,195.2553,6.8333335,20.5,2,5
12.533334,14.54975,6022498,752812.25,4,1325271.2,1.5821674,12.25,12.533334,15,1
2,0,469,469,469,0,2132.196,4,2,1,5
12.533334,14.54975,6124349,765543.6,48,1281322.6,1.5985948,12.416667,12.533334,15,1
2,0,591,591,591,0,1692.0474,4,2,1,5
0,0,750,375,20,0,1333.3334,0,0,1,5
0,0,5581828,2790914,795,0,0.17915277,0,0,1,2
85.78125,220.24059,10600000,481146,373,793943.1,2.6010795,86.41818,85.78125,32,1
88,0,3,3,3,0,32.55791,74,88,2,0
1656.4286,2430.2112,98800000,19800000,1,40300000,0.07086997,921,1656.4286,7,4
0,0,211,211,211,0,4739.3364,9.333333,0,1,1
0,0,247,247,247,0,4048.583,9.333333,0,1,1
0,0,212,212,212,0,4716.981,9.333333,0,1,1
12.533334,14.54975,5760779,720097.4,44,1224314.8,1.7134188,12.291667,12.533334,15,1
12.533334,14.54975,6349168,793646,3,1319360,1.5855826,12.416667,12.533334,15,1
0,0,554,554,554,0,2958.5798,0,0,2,1
12.533334,14.54975,6334734,791841.75,238,1302917.5,1.5771514,12.208333,12.533334,15,1
6,0,996049,498024.5,496815,1895.7533,3.0095313,3,6,3,1
12.533334,14.54975,6033844,754230.5,3,1316991.2,1.6082543,12.416667,12.533334,15,1
0,0,5212711,2606355.5,674,0,0.19183876,0,0,1,2
12.533334,14.54975,5288520,661065,218,1264756,1.6836394,12,12.533334,15,1
85.78125,220.24059,9432019,471600.94,475,704098.06,2.9083848,89.679245,85.78125,32,1
85.78125,220.24059,9942300,497115,273,780475,2.6992223,89.98113,85.78125,32,1
85.78125,220.24059,9765665,488283.25,217,806749.75,2.5925045,89.679245,85.78125,32,1
0,0,237,237,237,0,4219.409,9.333333,0,1,1
0,0,250,250,250,0,4000,9.333333,0,1,1
12.533334,14.54975,6553022,819127.75,4,1443424.2,1.4417378,12.416667,12.533334,15,1
12.533334,14.54975,6185669,773208.6,3,1280010.2,1.6316578,12.125,12.533334,15,1
0,0,0,0,0,0,6369.427,0,0,1,1
0,0,9655,1931,1,0,0,0,0,0,4
0,0,259,259,259,0,3861.004,9.333333,0,1,1
6,0,0,0,0,0,142857.14,3,6,1,5
0,0,431,431,431,0,2320.1855,9.333333,0,1,1
12.533334,14.54975,5937711,742213.9,3,1255558.5,1.6631299,12.416667,12.533334,15,1
12.533334,14.54975,6741021,842627.6,49,1285306,1.6563693,12.166667,12.533334,15,1
142,0,48,48,48,0,10000,105.5,142,2,0
1656.4286,2426.932,98200000,19600000,0,40100000,0.07126407,920.3077,1656.4286,7,4
0,0,0,0,0,0,71428.57,0,0,1,0
12.533334,14.54975,5564295,695536.9,183,1211308.4,1.7331022,12.458333,12.533334,15,1
6,0,998104,499052,498112,1331.482,3.00346,3,6,3,1
12.533334,14.54975,5486249,685781.1,1,1238210.4,1.6978434,12.166667,12.533334,15,1
12.533334,14.54975,5678840,709855,4,1192433.9,1.6965054,12,12.533334,15,1
2,0,438,438,438,0,2283.105,4,2,1,5
0,0,11800000,3916897.8,3,0,0,7.5,0,0,3
12.533334,14.54975,5840552,730069,236,1165117.2,1.8080369,12.5,12.533334,15,1
0,0,191,191,191,0,10471.204,7,0,2,1
85.78125,220.24059,10200000,511904.5,254,769998.56,2.6677847,89.679245,85.78125,32,1
95,0,3029429,432775.56,3,441889.12,1.4850858,66.625,95,8,0
1934.5,2529.1245,70800000,10100000,3,37049.094,0.08464299,833.5,1934.5,6,3
0,0,5076440,2538220,890,0,0.19698843,0,0,1,2
12.533334,14.54975,6005619,750702.4,48,1222793.6,1.7071108,12.166667,12.533334,15,1
0,0,5136848,2568424,848,0,0.19467191,0,0,1,2
44.666668,72.23111,66585,22195,23,45235.035,45.05519,48.714287,44.666668,3,1
0,0,0,0,0,0,9345.794,0,0,1,1
2319,2423.6296,84200000,16800000,1,64625.688,0.059276342,1088.4546,2319,5,4
12.533334,14.54975,5955297,744412.1,3,1204185.1,1.7377429,12.458333,12.533334,15,1
2320.2,2436.833,99800000,14300000,1,28809.94,0.05007496,897.1539,2320.2,5,3
0,0,5453449,2726724.5,912,0,0.18337019,0,0,1,2
88.548386,223.315,10700000,534636.2,960,797484.75,2.466534,91.40385,88.548386,31,1
0,0,487,487,487,0,147.88524,4.5,0,2,4
174.2,382.8266,1946756,648918.7,23246,582953.3,2.5374901,145.77777,174.2,5,0
2,3.4641016,104000000,7400087.5,548,28100000,0.028957156,141.5,2,3,4
2319,3774.2375,98400000,12300000,1,52985.547,0.050734404,852.2143,2319,5,4
83.181816,217.28574,9742172,463912.94,296,727825.44,2.8321471,86.41818,83.181816,33,1
85.78125,220.24059,11400000,571613.9,585,922375.5,2.254253,89.679245,85.78125,32,1
12.533334,14.54975,5905865,738233.1,247,1251194,1.6758028,11.666667,12.533334,15,1
1656.4286,2700.576,83400000,16700000,3,34100000,0.0839051,918.53845,1656.4286,7,4
0,0,213,213,213,0,4694.8354,9.333333,0,1,1
12.533334,14.54975,6649252,831156.5,3,1267770.1,1.669753,12.25,12.533334,15,1
15.5,21.920311,87565,87565,87565,0,22.794102,9.25,15.5,2,0
85.78125,220.24059,10500000,526529.6,418,793191.06,2.5790453,89.679245,85.78125,32,1
2319,3007.1462,98800000,11000000,5,2523.987,0.0506083,796.26666,2319,5,4
12.533334,14.54975,6424105,803013.1,356,1294178,1.6127472,12.041667,12.533334,15,1
6,0,36800000,36800000,36800000,0,0.05436666,3,6,2,5
44.666668,72.23111,78937,26312.334,38,53984.773,38.00499,48.714287,44.666668,3,1
0,0,509,254.5,64,0,1964.6366,0,0,1,5
85.78125,220.24059,9991049,454138.6,430,785637.4,2.6190412,86.41818,85.78125,32,1
12.533334,14.54975,6076556,759569.5,221,1267120.8,1.6601105,12.291667,12.533334,15,1
12.533334,14.54975,6221192,777649,9,1224053.2,1.715431,11.916667,12.533334,15,1
12.533334,14.54975,5842170,730271.25,3,1221291.2,1.71496,12.166667,12.533334,15,1
0,0,221,221,221,0,4524.8867,9.333333,0,1,1
2,0,469,469,469,0,2132.196,4,2,1,5
12.533334,14.54975,5708620,713577.5,219,1308565.4,1.603423,12.375,12.533334,15,1
12.533334,14.54975,6954166,869270.75,49,1395404.4,1.507343,12.333333,12.533334,15,1
1932.5,2181.0083,85300000,12200000,1,52612.37,0.07023775,851.2143,1932.5,6,4
85.78125,220.24059,9945313,497265.66,511,812666.25,2.5535877,89.679245,85.78125,32,1
12.533334,14.54975,7280642,910080.25,230,1356008.4,1.4614807,11.916667,12.533334,15,1
0,0,6629848,1657462,172,0,0,7.2,0,0,3
0,0,5696484,2848242,698,0,0.17554688,0,0,1,2
0,0,5086569,2543284.5,883,0,0.19659618,0,0,1,6
12.533334,14.54975,6411648,801456,245,1208314.4,1.7268398,12.416667,12.533334,15,1
12.533334,14.54975,6035760,754470,4,1317779.8,1.5917127,12.416667,12.533334,15,1
0,0,249,249,249,0,4016.0642,9.333333,0,1,1
2321.4,4455.1826,745,372.5,50,50384.613,48.953377,1454.125,2321.4,5,3
0,0,90006819,45003410,45000478,3993.739,0.033313785,24,0,3,0
6,0,0,0,0,0,16949.152,5,6,1,5
2901.75,5795.5005,627,313.5,180,549598,4.1971574,1661.8572,2901.75,4,3
12.533334,14.54975,6395136,799392,3,1304570.2,1.6013118,11.791667,12.533334,15,1
85.78125,220.24059,10000000,501179.5,327,733750.75,2.8164291,89.679245,85.78125,32,1
6,0,1044623,522311.5,513413,12653.676,2.8699484,3,6,3,1
2,0,881,881,881,0,1135.0737,4,2,1,5
12.533334,14.54975,6374574,796821.75,251,1349797.4,1.5496868,12.041667,12.533334,15,1
85.78125,220.24059,9117868,455893.4,404,695474.94,2.9537811,89.679245,85.78125,32,1
6,0,0,0,0,0,50000,9,6,1,1
12.533334,14.54975,5984444,748055.5,48,1252540.4,1.6982608,12.125,12.533334,15,1
6,0,18400000,18400000,18400000,0,0.10860481,3,6,2,5
12.533334,14.54975,5608792,701099,4,1207940.4,1.7479863,12.541667,12.533334,15,1
6,0,1001627,500813.5,500517,536.69403,2.9934294,3,6,3,1
0,0,5300328,2650164,883,0,0.18866757,0,0,1,2
0,0,209,209,209,0,4784.689,9.333333,0,1,1
0,0,5390406,2695203,871,0,0.18551478,0,0,1,2
44.666668,72.23111,75174,25058,49,51123.113,39.907413,48.57143,44.666668,3,1
85.78125,220.24059,9756108,487805.4,498,758313.75,2.7394662,89.679245,85.78125,32,1
0,0,236,236,236,0,4237.288,9.333333,0,1,1
12.533334,14.54975,6612891,826611.4,3,1363473.1,1.5360738,12.5,12.533334,15,1
0,0,911,455.5,242,0,1097.6948,0,0,1,5
0,0,612,306,231,0,1633.9869,0,0,1,5
12.533334,14.54975,6925371,865671.4,3,1417340.2,1.4798398,12.125,12.533334,15,1
0,0,5325651,2662825.5,878,0,0.18777047,0,0,1,6
0,0,5387799,2693899.5,907,0,0.18560454,0,0,1,2
12.533334,14.54975,5521408,690176,4,1175705.6,1.7873921,12.166667,12.533334,15,1
0,0,225,225,225,0,4444.4443,9.333333,0,1,1
44.666668,72.23111,95248,31749.334,78,65358.586,31.496725,48.57143,44.666668,3,1
12.533334,14.54975,6100159,762519.9,3,1315439.8,1.5967768,12.083333,12.533334,15,1
12.533334,14.54975,5770478,721309.75,292,1236034.8,1.6837323,12.333333,12.533334,15,1
0,0,251,251,251,0,3984.0637,9.333333,0,1,1
0,0,259,259,259,0,3861.004,9.333333,0,1,1
6,0,1013390,506695,500006,9195.924,2.9586236,3,6,3,1
0,0,20809,20809,20809,0,0,9,0,0,0
0,0,219,219,219,0,4566.21,9.333333,0,1,1
85.78125,220.24059,9365469,445974.72,807,671134.44,3.0273838,88.01852,85.78125,32,1
694.0289,362.5309,35200000,174142.03,870,516763.44,2.9563215,378.12704,694.0289,104,2
88.548386,223.315,11300000,629574.75,370,870098.94,2.3319948,95.06,88.548386,31,1
44.666668,72.23111,75681,25227,70,51828.098,39.640068,48.714287,44.666668,3,1
0,0,203,203,203,0,4926.1084,9.333333,0,1,1
0,0,213,213,213,0,4694.8354,9.333333,0,1,1
145.46153,315.0471,11900000,440393.53,1,730544.1,2.7751155,126.82089,145.46153,39,1
12.533334,14.54975,6132215,766526.9,4,1321368.4,1.5928477,12.208333,12.533334,15,1
2901.75,5795.5005,613,306.5,48,1059740,2.178056,1661.8572,2901.75,4,3
0,0,188,188,188,0,0,0,0,0,0
85.78125,220.24059,10400000,521486.75,320,790974.8,2.6656601,89.679245,85.78125,32,1
12.533334,14.54975,5764163,720520.4,4,1224654.4,1.7063166,12.291667,12.533334,15,1
0,0,5156224,2578112,886,0,0.19394037,0,0,1,2
6,0,1028980,514490,513362,1606.5466,2.9138207,3,6,3,1
0,0,236,236,236,0,4237.288,9.333333,0,1,1
0,0,5507786,2753893,2933,0,0.18156116,0,0,1,6
85.78125,220.24059,10500000,522792,313,791384.44,2.6459465,89.679245,85.78125,32,1
6,0,0,0,0,0,10309.278,5,6,1,5
12.533334,14.54975,5792069,724008.6,3,1217279,1.6855189,12.125,12.533334,15,1
88.548386,223.315,10100000,505765.16,485,769226.4,2.6392336,91.40385,88.548386,31,1
